index,age,month,duration,campaign,y,job_management,job_self-employed,job_services,job_technician,job_unknown,marital_married,marital_unknown,education_basic.6y,education_professional.course,education_university.degree,education_unknown,loan_yes,contact_telephone,poutcome_nonexistent
362,43,11,83,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
363,34,6,232,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
364,48,11,1061,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
365,32,5,324,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
366,38,5,202,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
367,37,7,133,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
368,29,5,104,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
369,42,8,68,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
370,52,6,20,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
371,48,6,119,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
372,30,5,205,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
373,41,8,203,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
374,24,4,393,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
375,57,4,108,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
377,51,7,293,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
378,41,4,272,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
379,25,5,362,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
380,47,7,108,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
381,34,7,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
382,40,5,184,4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
383,29,5,92,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
384,33,11,41,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
385,47,5,138,6,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
386,42,11,184,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
387,55,11,63,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
388,40,5,82,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
389,34,5,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
390,54,5,90,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
391,47,8,429,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
392,39,7,216,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
393,35,5,240,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
394,34,7,419,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
395,31,11,244,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
396,29,6,158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
397,43,5,99,6,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
398,33,5,112,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
399,44,11,124,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
400,32,3,93,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
401,37,5,322,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
402,28,8,261,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
403,31,8,142,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
404,33,5,116,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,29,5,420,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
406,34,7,116,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
407,34,7,190,4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
408,34,6,178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
409,34,8,251,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
410,36,5,70,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
411,28,7,118,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
412,38,11,126,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
413,34,5,37,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
414,53,11,60,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
415,36,11,115,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
417,29,5,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
418,47,5,329,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
419,33,8,89,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
420,56,5,125,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
421,38,8,93,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
422,30,8,74,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
423,38,8,122,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
424,37,5,1187,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
425,30,9,808,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
426,38,7,273,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
427,40,5,61,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
428,26,6,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
429,45,7,74,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
430,27,5,470,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
431,59,6,193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
432,49,8,109,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
433,29,5,282,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
434,47,4,53,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
435,43,5,246,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
436,28,7,240,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
437,35,8,371,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
438,47,4,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
439,58,5,233,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
440,36,6,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
441,26,7,878,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
442,50,4,137,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
443,27,7,149,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
444,34,9,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
445,55,7,136,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
446,36,4,508,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
447,33,5,120,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
448,44,5,480,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
449,28,5,48,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
450,30,5,85,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
451,58,8,645,10,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
452,52,7,867,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
453,30,5,67,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
454,54,5,352,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
455,36,8,175,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
456,54,5,843,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
457,29,6,78,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
458,45,4,184,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
459,30,4,313,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
460,36,12,480,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,30,8,78,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
462,30,5,117,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1
463,31,7,153,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
464,44,6,471,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
466,44,8,208,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
467,56,11,110,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
468,52,11,139,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
469,30,7,167,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
470,41,7,440,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
471,33,3,203,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,35,5,57,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
473,56,8,124,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
474,36,8,146,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
475,45,8,371,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
476,50,11,105,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
477,29,6,186,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
478,34,6,186,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
479,31,5,17,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
480,40,11,130,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
481,44,11,130,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
482,32,7,144,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
483,33,4,143,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
484,38,11,328,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
485,64,3,700,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
486,48,7,203,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
487,32,6,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
488,40,6,61,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1
489,32,6,247,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,43,11,197,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
491,29,5,132,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
492,39,5,126,4,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1
493,48,5,486,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
494,31,5,282,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
495,52,7,402,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
496,23,7,49,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
497,55,3,220,7,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
498,56,5,90,3,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1
499,63,10,96,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
501,31,5,179,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
502,30,5,62,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
503,41,5,360,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
504,41,8,789,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
506,25,5,95,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
507,33,5,127,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
508,37,5,442,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
509,41,8,188,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
510,35,4,435,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1
511,28,5,315,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
512,41,6,118,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
513,38,6,70,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
514,58,5,281,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
515,57,5,100,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
516,33,8,126,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
517,48,5,145,4,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
518,48,8,436,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
519,50,8,93,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
520,36,5,208,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
521,33,5,739,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
523,56,8,331,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
524,39,11,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
526,51,5,289,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
527,33,6,77,2,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
528,37,5,51,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
529,36,7,148,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
530,35,8,234,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
531,54,11,56,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
532,36,5,141,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
533,48,5,375,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
535,54,5,123,7,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1
536,38,6,460,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
537,58,6,317,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
538,46,5,29,3,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
539,49,4,44,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
540,42,5,154,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
541,45,5,48,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
542,26,10,209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
543,33,5,190,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
544,35,11,417,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
545,50,8,204,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
546,44,8,90,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
547,33,8,1241,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
548,37,7,158,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
549,24,7,342,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
550,71,4,559,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
551,41,5,208,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
552,57,5,72,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
553,32,5,100,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
554,33,8,111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
555,48,5,142,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
556,37,7,95,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
557,33,7,162,6,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
558,34,11,110,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
559,34,7,212,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
560,32,6,833,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
561,48,5,173,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
562,38,11,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
563,50,6,741,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
564,30,4,874,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
565,49,8,150,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
566,27,7,168,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
567,45,6,167,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
568,44,5,259,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
569,29,5,149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,33,5,325,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
571,32,5,361,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
572,32,8,106,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
575,33,5,75,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
576,45,5,25,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
577,38,8,119,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
578,43,4,178,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
579,60,7,133,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
580,42,5,149,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1
581,25,7,273,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
582,32,5,162,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
583,31,7,73,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
584,46,6,292,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
585,45,8,177,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
586,59,5,668,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
587,33,5,99,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
588,30,4,200,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
589,32,6,446,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
590,49,6,188,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
591,58,8,436,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
592,32,7,42,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
593,30,8,309,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
594,54,5,596,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
595,37,8,426,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
596,56,8,39,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
597,48,5,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
598,42,8,78,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
599,31,7,487,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1
600,33,5,82,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
601,34,7,838,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
602,37,6,117,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
603,31,7,221,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
604,59,5,158,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
605,46,6,53,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
606,35,7,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
608,42,5,230,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
609,29,5,65,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
610,46,6,148,10,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
611,25,7,95,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
612,40,7,209,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
613,46,5,109,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
614,28,7,1002,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
616,60,8,430,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
617,35,5,134,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
619,40,6,217,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
620,46,7,201,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
621,38,8,177,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
622,25,7,497,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
623,49,4,383,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
624,28,6,207,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
625,33,11,2420,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
626,29,5,139,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
627,43,5,254,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
628,43,11,466,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
629,46,6,222,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
630,42,5,228,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
632,32,5,469,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
633,44,7,75,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
634,26,7,352,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
635,39,8,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
636,33,5,789,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
637,30,7,122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
638,36,6,159,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
639,46,5,232,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
640,33,5,109,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
641,43,5,744,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
642,41,7,242,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
643,34,7,59,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
644,32,7,272,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
645,25,7,83,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
646,33,8,196,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
647,51,8,174,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
648,36,4,273,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
649,36,4,506,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
650,32,10,48,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
651,38,7,857,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
652,28,7,125,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
653,38,6,262,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
655,57,11,564,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
656,54,7,150,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
657,51,7,60,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
658,36,5,184,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
660,33,7,172,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
661,37,5,131,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
662,24,5,134,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
663,46,5,39,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
664,40,5,609,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
665,31,7,304,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
666,20,5,297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
667,29,6,283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
668,39,7,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
669,31,5,53,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
671,41,6,143,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
673,27,7,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
674,35,11,146,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
675,41,11,49,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
676,27,7,282,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
677,55,5,180,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
678,58,6,100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
679,29,7,130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
680,31,5,636,6,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
681,55,7,139,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
682,31,5,99,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
683,31,6,440,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
684,26,5,551,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
685,38,8,748,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
686,38,7,128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
687,35,5,554,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
688,53,7,243,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
689,31,5,50,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
690,57,7,61,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
691,32,5,706,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
692,40,6,8,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
693,42,7,204,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
694,33,7,168,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
695,56,8,634,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
696,48,8,247,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
697,30,5,207,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
698,36,5,232,4,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1
699,29,11,523,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
700,40,5,140,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
701,33,8,147,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
702,38,11,186,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
703,41,6,142,4,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
704,52,5,228,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
705,33,3,265,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
707,24,5,99,4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
708,31,7,106,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
709,37,11,298,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
710,43,8,837,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
711,37,11,256,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
712,34,5,192,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
713,37,8,263,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
714,44,11,37,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
715,27,7,66,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
716,33,11,51,7,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
717,41,5,254,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
718,37,6,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
719,26,5,918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
720,39,5,301,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
721,27,10,223,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
722,51,6,159,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
723,28,6,695,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
724,35,7,794,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
725,33,7,516,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
726,51,5,398,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
727,35,7,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
